,flight_number,iata,icao,arrival_airport,terminal,gate,baggage,delay,scheduled,estimated,actual,estimated_runway,actual_runway,flight_type,airline_id,airport_id
14026,3620,KE3620,KAL3620,Hartsfield-jackson Atlanta International,S,T1,3,2.0,2021-02-28T07:03:00+00:00,2021-02-28T07:03:00+00:00,2021-02-28T06:49:00+00:00,2021-02-28T06:49:00+00:00,2021-02-28T06:49:00+00:00,ARRIVAL,,19
14027,7005,KL7005,KLM7005,Hartsfield-jackson Atlanta International,S,T1,3,2.0,2021-02-28T07:03:00+00:00,2021-02-28T07:03:00+00:00,2021-02-28T06:49:00+00:00,2021-02-28T06:49:00+00:00,2021-02-28T06:49:00+00:00,ARRIVAL,,19
14028,2646,VS2646,VIR2646,Hartsfield-jackson Atlanta International,S,T1,3,2.0,2021-02-28T07:03:00+00:00,2021-02-28T07:03:00+00:00,2021-02-28T06:49:00+00:00,2021-02-28T06:49:00+00:00,2021-02-28T06:49:00+00:00,ARRIVAL,,19
14029,1552,DL1552,DAL1552,Hartsfield-jackson Atlanta International,S,T1,3,2.0,2021-02-28T07:03:00+00:00,2021-02-28T07:03:00+00:00,2021-02-28T06:49:00+00:00,2021-02-28T06:49:00+00:00,2021-02-28T06:49:00+00:00,ARRIVAL,,19
14030,2641,AF2641,AFR2641,Hartsfield-jackson Atlanta International,S,T07,3,,2021-02-27T18:34:00+00:00,2021-02-27T18:34:00+00:00,2021-02-27T18:15:00+00:00,2021-02-27T18:15:00+00:00,2021-02-27T18:15:00+00:00,ARRIVAL,,19
14031,7185,KL7185,KLM7185,Hartsfield-jackson Atlanta International,S,T07,3,,2021-02-27T18:34:00+00:00,2021-02-27T18:34:00+00:00,2021-02-27T18:15:00+00:00,2021-02-27T18:15:00+00:00,2021-02-27T18:15:00+00:00,ARRIVAL,,19
14032,5252,VS5252,VIR5252,Hartsfield-jackson Atlanta International,S,T07,3,,2021-02-27T18:34:00+00:00,2021-02-27T18:34:00+00:00,2021-02-27T18:15:00+00:00,2021-02-27T18:15:00+00:00,2021-02-27T18:15:00+00:00,ARRIVAL,,19
14033,2228,DL2228,DAL2228,Hartsfield-jackson Atlanta International,S,T07,3,,2021-02-27T18:34:00+00:00,2021-02-27T18:34:00+00:00,2021-02-27T18:15:00+00:00,2021-02-27T18:15:00+00:00,2021-02-27T18:15:00+00:00,ARRIVAL,,19
14034,2258,AF2258,AFR2258,Hartsfield-jackson Atlanta International,S,D15,9,,2021-02-27T17:41:00+00:00,2021-02-27T17:41:00+00:00,2021-02-27T17:14:00+00:00,2021-02-27T17:14:00+00:00,2021-02-27T17:14:00+00:00,ARRIVAL,,19
14035,5381,KL5381,KLM5381,Hartsfield-jackson Atlanta International,S,D15,9,,2021-02-27T17:41:00+00:00,2021-02-27T17:41:00+00:00,2021-02-27T17:14:00+00:00,2021-02-27T17:14:00+00:00,2021-02-27T17:14:00+00:00,ARRIVAL,,19
14036,4971,VS4971,VIR4971,Hartsfield-jackson Atlanta International,S,D15,9,,2021-02-27T17:41:00+00:00,2021-02-27T17:41:00+00:00,2021-02-27T17:14:00+00:00,2021-02-27T17:14:00+00:00,2021-02-27T17:14:00+00:00,ARRIVAL,,19
14037,6858,WS6858,WJA6858,Hartsfield-jackson Atlanta International,S,D15,9,,2021-02-27T17:41:00+00:00,2021-02-27T17:41:00+00:00,2021-02-27T17:14:00+00:00,2021-02-27T17:14:00+00:00,2021-02-27T17:14:00+00:00,ARRIVAL,,19
14038,5183,DL5183,DAL5183,Hartsfield-jackson Atlanta International,S,D15,9,,2021-02-27T17:41:00+00:00,2021-02-27T17:41:00+00:00,2021-02-27T17:14:00+00:00,2021-02-27T17:14:00+00:00,2021-02-27T17:14:00+00:00,ARRIVAL,,19
14039,5450,AM5450,AMX5450,Hartsfield-jackson Atlanta International,I,F02,F6,,2021-02-27T19:25:00+00:00,2021-02-27T19:25:00+00:00,,,,ARRIVAL,,19
14040,6345,KL6345,KLM6345,Hartsfield-jackson Atlanta International,I,F02,F6,,2021-02-27T19:25:00+00:00,2021-02-27T19:25:00+00:00,,,,ARRIVAL,,19
14041,579,DL579,DAL579,Hartsfield-jackson Atlanta International,I,E9,F2,,2021-02-27T19:25:00+00:00,2021-02-27T19:25:00+00:00,2021-02-27T19:00:00+00:00,2021-02-27T19:00:00+00:00,2021-02-27T19:00:00+00:00,ARRIVAL,,19
14042,2232,AF2232,AFR2232,Hartsfield-jackson Atlanta International,S,B13,7,,2021-02-27T18:40:00+00:00,2021-02-27T18:40:00+00:00,2021-02-27T18:10:00+00:00,2021-02-27T18:10:00+00:00,2021-02-27T18:10:00+00:00,ARRIVAL,,19
14043,5791,KL5791,KLM5791,Hartsfield-jackson Atlanta International,S,B13,7,,2021-02-27T18:40:00+00:00,2021-02-27T18:40:00+00:00,2021-02-27T18:10:00+00:00,2021-02-27T18:10:00+00:00,2021-02-27T18:10:00+00:00,ARRIVAL,,19
14044,2394,VS2394,VIR2394,Hartsfield-jackson Atlanta International,S,B13,7,,2021-02-27T18:40:00+00:00,2021-02-27T18:40:00+00:00,2021-02-27T18:10:00+00:00,2021-02-27T18:10:00+00:00,2021-02-27T18:10:00+00:00,ARRIVAL,,19
14045,2018,DL2018,DAL2018,Hartsfield-jackson Atlanta International,S,B13,7,,2021-02-27T18:40:00+00:00,2021-02-27T18:40:00+00:00,2021-02-27T18:10:00+00:00,2021-02-27T18:10:00+00:00,2021-02-27T18:10:00+00:00,ARRIVAL,,19
14046,2151,AF2151,AFR2151,Hartsfield-jackson Atlanta International,S,B01,7,,2021-02-27T18:34:00+00:00,2021-02-27T18:34:00+00:00,2021-02-27T18:19:00+00:00,2021-02-27T18:19:00+00:00,2021-02-27T18:19:00+00:00,ARRIVAL,,19
14047,5016,KL5016,KLM5016,Hartsfield-jackson Atlanta International,S,B01,7,,2021-02-27T18:34:00+00:00,2021-02-27T18:34:00+00:00,2021-02-27T18:19:00+00:00,2021-02-27T18:19:00+00:00,2021-02-27T18:19:00+00:00,ARRIVAL,,19
14048,5282,VS5282,VIR5282,Hartsfield-jackson Atlanta International,S,B01,7,,2021-02-27T18:34:00+00:00,2021-02-27T18:34:00+00:00,2021-02-27T18:19:00+00:00,2021-02-27T18:19:00+00:00,2021-02-27T18:19:00+00:00,ARRIVAL,,19
14049,2119,DL2119,DAL2119,Hartsfield-jackson Atlanta International,S,B01,7,,2021-02-27T18:34:00+00:00,2021-02-27T18:34:00+00:00,2021-02-27T18:19:00+00:00,2021-02-27T18:19:00+00:00,2021-02-27T18:19:00+00:00,ARRIVAL,,19
14050,2252,AF2252,AFR2252,Hartsfield-jackson Atlanta International,S,D8,9,,2021-02-27T18:35:00+00:00,2021-02-27T18:35:00+00:00,2021-02-27T17:55:00+00:00,2021-02-27T17:55:00+00:00,2021-02-27T17:55:00+00:00,ARRIVAL,,19
14051,5867,KL5867,KLM5867,Hartsfield-jackson Atlanta International,S,D8,9,,2021-02-27T18:35:00+00:00,2021-02-27T18:35:00+00:00,2021-02-27T17:55:00+00:00,2021-02-27T17:55:00+00:00,2021-02-27T17:55:00+00:00,ARRIVAL,,19
14052,2989,VS2989,VIR2989,Hartsfield-jackson Atlanta International,S,D8,9,,2021-02-27T18:35:00+00:00,2021-02-27T18:35:00+00:00,2021-02-27T17:55:00+00:00,2021-02-27T17:55:00+00:00,2021-02-27T17:55:00+00:00,ARRIVAL,,19
14053,4809,DL4809,DAL4809,Hartsfield-jackson Atlanta International,S,D8,9,,2021-02-27T18:35:00+00:00,2021-02-27T18:35:00+00:00,2021-02-27T17:55:00+00:00,2021-02-27T17:55:00+00:00,2021-02-27T17:55:00+00:00,ARRIVAL,,19
14054,2021,DL2021,DAL2021,Hartsfield-jackson Atlanta International,S,B11,7,,2021-02-27T18:49:00+00:00,2021-02-27T18:49:00+00:00,2021-02-27T18:30:00+00:00,2021-02-27T18:30:00+00:00,2021-02-27T18:30:00+00:00,ARRIVAL,,19
14055,2147,AF2147,AFR2147,Hartsfield-jackson Atlanta International,S,A31,4,,2021-02-27T18:32:00+00:00,2021-02-27T18:32:00+00:00,2021-02-27T18:24:00+00:00,2021-02-27T18:24:00+00:00,2021-02-27T18:24:00+00:00,ARRIVAL,,19
14056,5009,KL5009,KLM5009,Hartsfield-jackson Atlanta International,S,A31,4,,2021-02-27T18:32:00+00:00,2021-02-27T18:32:00+00:00,2021-02-27T18:24:00+00:00,2021-02-27T18:24:00+00:00,2021-02-27T18:24:00+00:00,ARRIVAL,,19
14057,5378,VS5378,VIR5378,Hartsfield-jackson Atlanta International,S,A31,4,,2021-02-27T18:32:00+00:00,2021-02-27T18:32:00+00:00,2021-02-27T18:24:00+00:00,2021-02-27T18:24:00+00:00,2021-02-27T18:24:00+00:00,ARRIVAL,,19
14058,1500,DL1500,DAL1500,Hartsfield-jackson Atlanta International,S,A31,4,,2021-02-27T18:32:00+00:00,2021-02-27T18:32:00+00:00,2021-02-27T18:24:00+00:00,2021-02-27T18:24:00+00:00,2021-02-27T18:24:00+00:00,ARRIVAL,,19
14059,2203,AF2203,AFR2203,Hartsfield-jackson Atlanta International,S,B04,7,,2021-02-27T17:50:00+00:00,2021-02-27T17:50:00+00:00,2021-02-27T17:29:00+00:00,2021-02-27T17:29:00+00:00,2021-02-27T17:29:00+00:00,ARRIVAL,,19
14060,5396,KL5396,KLM5396,Hartsfield-jackson Atlanta International,S,B04,7,,2021-02-27T17:50:00+00:00,2021-02-27T17:50:00+00:00,2021-02-27T17:29:00+00:00,2021-02-27T17:29:00+00:00,2021-02-27T17:29:00+00:00,ARRIVAL,,19
14061,5002,VS5002,VIR5002,Hartsfield-jackson Atlanta International,S,B04,7,,2021-02-27T17:50:00+00:00,2021-02-27T17:50:00+00:00,2021-02-27T17:29:00+00:00,2021-02-27T17:29:00+00:00,2021-02-27T17:29:00+00:00,ARRIVAL,,19
14062,6572,WS6572,WJA6572,Hartsfield-jackson Atlanta International,S,B04,7,,2021-02-27T17:50:00+00:00,2021-02-27T17:50:00+00:00,2021-02-27T17:29:00+00:00,2021-02-27T17:29:00+00:00,2021-02-27T17:29:00+00:00,ARRIVAL,,19
14063,2318,DL2318,DAL2318,Hartsfield-jackson Atlanta International,S,B04,7,,2021-02-27T17:50:00+00:00,2021-02-27T17:50:00+00:00,2021-02-27T17:29:00+00:00,2021-02-27T17:29:00+00:00,2021-02-27T17:29:00+00:00,ARRIVAL,,19
14064,2193,AF2193,AFR2193,Hartsfield-jackson Atlanta International,S,B02,7,,2021-02-27T18:42:00+00:00,2021-02-27T18:42:00+00:00,2021-02-27T18:15:00+00:00,2021-02-27T18:15:00+00:00,2021-02-27T18:15:00+00:00,ARRIVAL,,19
14065,2801,AF2801,AFR2801,Hartsfield-jackson Atlanta International,S,B33,6,,2021-02-27T18:53:00+00:00,2021-02-27T18:53:00+00:00,,,,ARRIVAL,,19
14066,6415,KL6415,KLM6415,Hartsfield-jackson Atlanta International,S,B33,6,,2021-02-27T18:53:00+00:00,2021-02-27T18:53:00+00:00,,,,ARRIVAL,,19
14067,3815,AM3815,AMX3815,Hartsfield-jackson Atlanta International,S,B33,6,,2021-02-27T18:53:00+00:00,2021-02-27T18:53:00+00:00,,,,ARRIVAL,,19
14068,2682,VS2682,VIR2682,Hartsfield-jackson Atlanta International,S,B33,6,,2021-02-27T18:53:00+00:00,2021-02-27T18:53:00+00:00,,,,ARRIVAL,,19
14069,2235,DL2235,DAL2235,Hartsfield-jackson Atlanta International,S,B33,6,,2021-02-27T18:53:00+00:00,2021-02-27T18:53:00+00:00,2021-02-27T18:28:00+00:00,2021-02-27T18:28:00+00:00,2021-02-27T18:28:00+00:00,ARRIVAL,,19
14070,2269,AF2269,AFR2269,Hartsfield-jackson Atlanta International,S,A1,5,,2021-02-27T18:35:00+00:00,2021-02-27T18:35:00+00:00,2021-02-27T18:10:00+00:00,2021-02-27T18:10:00+00:00,2021-02-27T18:10:00+00:00,ARRIVAL,,19
14071,5019,KL5019,KLM5019,Hartsfield-jackson Atlanta International,S,A1,5,,2021-02-27T18:35:00+00:00,2021-02-27T18:35:00+00:00,2021-02-27T18:10:00+00:00,2021-02-27T18:10:00+00:00,2021-02-27T18:10:00+00:00,ARRIVAL,,19
14072,4354,VS4354,VIR4354,Hartsfield-jackson Atlanta International,S,A1,5,,2021-02-27T18:35:00+00:00,2021-02-27T18:35:00+00:00,2021-02-27T18:10:00+00:00,2021-02-27T18:10:00+00:00,2021-02-27T18:10:00+00:00,ARRIVAL,,19
14073,1058,DL1058,DAL1058,Hartsfield-jackson Atlanta International,S,A1,5,,2021-02-27T18:35:00+00:00,2021-02-27T18:35:00+00:00,2021-02-27T18:10:00+00:00,2021-02-27T18:10:00+00:00,2021-02-27T18:10:00+00:00,ARRIVAL,,19
14074,7077,KL7077,KLM7077,Hartsfield-jackson Atlanta International,S,A9,5,,2021-02-27T13:46:00+00:00,2021-02-27T13:46:00+00:00,2021-02-27T13:22:00+00:00,2021-02-27T13:22:00+00:00,2021-02-27T13:22:00+00:00,ARRIVAL,,19
14075,2066,Y42066,VOI2066,Hartsfield-jackson Atlanta International,N,D1,N4,,2021-02-27T13:53:00+00:00,2021-02-27T13:53:00+00:00,2021-02-27T13:33:00+00:00,2021-02-27T13:33:00+00:00,2021-02-27T13:33:00+00:00,ARRIVAL,,19
14076,1107,DL1107,DAL1107,Hartsfield-jackson Atlanta International,S,B26,6,,2021-02-27T18:33:00+00:00,2021-02-27T18:33:00+00:00,2021-02-27T18:01:00+00:00,2021-02-27T18:01:00+00:00,2021-02-27T18:01:00+00:00,ARRIVAL,,19
14077,2849,AF2849,AFR2849,Hartsfield-jackson Atlanta International,S,A16,5,,2021-02-27T18:39:00+00:00,2021-02-27T18:39:00+00:00,2021-02-27T18:21:00+00:00,2021-02-27T18:21:00+00:00,2021-02-27T18:21:00+00:00,ARRIVAL,,19
14078,6271,KL6271,KLM6271,Hartsfield-jackson Atlanta International,S,A16,5,,2021-02-27T18:39:00+00:00,2021-02-27T18:39:00+00:00,2021-02-27T18:21:00+00:00,2021-02-27T18:21:00+00:00,2021-02-27T18:21:00+00:00,ARRIVAL,,19
14079,2579,VS2579,VIR2579,Hartsfield-jackson Atlanta International,S,A16,5,,2021-02-27T18:39:00+00:00,2021-02-27T18:39:00+00:00,2021-02-27T18:21:00+00:00,2021-02-27T18:21:00+00:00,2021-02-27T18:21:00+00:00,ARRIVAL,,19
14080,464,DL464,DAL464,Hartsfield-jackson Atlanta International,S,A16,5,,2021-02-27T18:39:00+00:00,2021-02-27T18:39:00+00:00,2021-02-27T18:21:00+00:00,2021-02-27T18:21:00+00:00,2021-02-27T18:21:00+00:00,ARRIVAL,,19
14081,2439,AF2439,AFR2439,Hartsfield-jackson Atlanta International,S,E33,8,,2021-02-27T17:24:00+00:00,2021-02-27T17:24:00+00:00,2021-02-27T16:53:00+00:00,2021-02-27T16:53:00+00:00,2021-02-27T16:53:00+00:00,ARRIVAL,,19
14082,5563,KL5563,KLM5563,Hartsfield-jackson Atlanta International,S,E33,8,,2021-02-27T17:24:00+00:00,2021-02-27T17:24:00+00:00,2021-02-27T16:53:00+00:00,2021-02-27T16:53:00+00:00,2021-02-27T16:53:00+00:00,ARRIVAL,,19
14083,4364,VS4364,VIR4364,Hartsfield-jackson Atlanta International,S,E33,8,,2021-02-27T17:24:00+00:00,2021-02-27T17:24:00+00:00,2021-02-27T16:53:00+00:00,2021-02-27T16:53:00+00:00,2021-02-27T16:53:00+00:00,ARRIVAL,,19
14084,4652,DL4652,DAL4652,Hartsfield-jackson Atlanta International,S,E33,8,,2021-02-27T17:24:00+00:00,2021-02-27T17:24:00+00:00,2021-02-27T16:53:00+00:00,2021-02-27T16:53:00+00:00,2021-02-27T16:53:00+00:00,ARRIVAL,,19
14085,502,FX502,FDX502,Hartsfield-jackson Atlanta International,S,,,,2021-02-27T19:53:00+00:00,2021-02-27T19:53:00+00:00,2021-02-27T18:50:00+00:00,2021-02-27T18:50:00+00:00,2021-02-27T18:50:00+00:00,ARRIVAL,,19
14086,2775,VS2775,VIR2775,Hartsfield-jackson Atlanta International,S,E11,8,,2021-02-27T20:41:00+00:00,2021-02-27T20:41:00+00:00,,,,ARRIVAL,,19
14087,705,DL705,DAL705,Hartsfield-jackson Atlanta International,S,E17,8,,2021-02-27T20:41:00+00:00,2021-02-27T20:41:00+00:00,,,,ARRIVAL,,19
14088,8143,QR8143,QTR8143,Hartsfield-jackson Atlanta International,2,,,1.0,2021-02-28T02:15:00+00:00,2021-02-28T02:15:00+00:00,2021-02-28T02:15:00+00:00,2021-02-28T02:15:00+00:00,2021-02-28T02:15:00+00:00,ARRIVAL,,19
14089,2181,AF2181,AFR2181,Hartsfield-jackson Atlanta International,S,D5,9,,2021-02-27T18:07:00+00:00,2021-02-27T18:07:00+00:00,,,,ARRIVAL,,19
14090,4666,DL4666,DAL4666,Hartsfield-jackson Atlanta International,S,D5,9,,2021-02-27T18:07:00+00:00,2021-02-27T18:07:00+00:00,2021-02-27T17:45:00+00:00,2021-02-27T17:45:00+00:00,2021-02-27T17:45:00+00:00,ARRIVAL,,19
14091,2949,AF2949,AFR2949,Hartsfield-jackson Atlanta International,S,E29,F7,,2021-02-27T18:19:00+00:00,2021-02-27T18:19:00+00:00,2021-02-27T18:02:00+00:00,2021-02-27T18:02:00+00:00,2021-02-27T18:02:00+00:00,ARRIVAL,,19
14092,6943,KL6943,KLM6943,Hartsfield-jackson Atlanta International,S,E29,F7,,2021-02-27T18:19:00+00:00,2021-02-27T18:19:00+00:00,2021-02-27T18:02:00+00:00,2021-02-27T18:02:00+00:00,2021-02-27T18:02:00+00:00,ARRIVAL,,19
14093,583,DL583,DAL583,Hartsfield-jackson Atlanta International,S,E29,F7,,2021-02-27T18:19:00+00:00,2021-02-27T18:19:00+00:00,2021-02-27T18:02:00+00:00,2021-02-27T18:02:00+00:00,2021-02-27T18:02:00+00:00,ARRIVAL,,19
14094,2538,AF2538,AFR2538,Hartsfield-jackson Atlanta International,S,T02,3,,2021-02-27T18:01:00+00:00,2021-02-27T18:01:00+00:00,2021-02-27T17:34:00+00:00,2021-02-27T17:34:00+00:00,2021-02-27T17:34:00+00:00,ARRIVAL,,19
14095,5393,KL5393,KLM5393,Hartsfield-jackson Atlanta International,S,T02,3,,2021-02-27T18:01:00+00:00,2021-02-27T18:01:00+00:00,2021-02-27T17:34:00+00:00,2021-02-27T17:34:00+00:00,2021-02-27T17:34:00+00:00,ARRIVAL,,19
14096,5064,VS5064,VIR5064,Hartsfield-jackson Atlanta International,S,T02,3,,2021-02-27T18:01:00+00:00,2021-02-27T18:01:00+00:00,2021-02-27T17:34:00+00:00,2021-02-27T17:34:00+00:00,2021-02-27T17:34:00+00:00,ARRIVAL,,19
14097,6417,WS6417,WJA6417,Hartsfield-jackson Atlanta International,S,T02,3,,2021-02-27T18:01:00+00:00,2021-02-27T18:01:00+00:00,2021-02-27T17:34:00+00:00,2021-02-27T17:34:00+00:00,2021-02-27T17:34:00+00:00,ARRIVAL,,19
14098,3693,AM3693,AMX3693,Hartsfield-jackson Atlanta International,S,T02,3,,2021-02-27T18:01:00+00:00,2021-02-27T18:01:00+00:00,,,,ARRIVAL,,19
14099,404,DL404,DAL404,Hartsfield-jackson Atlanta International,S,T02,3,,2021-02-27T18:01:00+00:00,2021-02-27T18:01:00+00:00,2021-02-27T17:34:00+00:00,2021-02-27T17:34:00+00:00,2021-02-27T17:34:00+00:00,ARRIVAL,,19
14100,2271,AF2271,AFR2271,Hartsfield-jackson Atlanta International,S,D05,9,,2021-02-26T18:14:00+00:00,2021-02-26T18:14:00+00:00,2021-02-26T18:02:00+00:00,2021-02-26T18:02:00+00:00,2021-02-26T18:02:00+00:00,ARRIVAL,,19
14101,6515,KL6515,KLM6515,Hartsfield-jackson Atlanta International,S,D05,9,,2021-02-26T18:14:00+00:00,2021-02-26T18:14:00+00:00,2021-02-26T18:02:00+00:00,2021-02-26T18:02:00+00:00,2021-02-26T18:02:00+00:00,ARRIVAL,,19
14102,5426,VS5426,VIR5426,Hartsfield-jackson Atlanta International,S,D05,9,,2021-02-26T18:14:00+00:00,2021-02-26T18:14:00+00:00,2021-02-26T18:02:00+00:00,2021-02-26T18:02:00+00:00,2021-02-26T18:02:00+00:00,ARRIVAL,,19
14103,5203,DL5203,DAL5203,Hartsfield-jackson Atlanta International,S,D05,9,,2021-02-26T18:14:00+00:00,2021-02-26T18:14:00+00:00,2021-02-26T18:02:00+00:00,2021-02-26T18:02:00+00:00,2021-02-26T18:02:00+00:00,ARRIVAL,,19
14104,2849,AF2849,AFR2849,Hartsfield-jackson Atlanta International,S,A29,4,,2021-02-26T18:39:00+00:00,2021-02-26T18:39:00+00:00,2021-02-26T18:25:00+00:00,2021-02-26T18:25:00+00:00,2021-02-26T18:25:00+00:00,ARRIVAL,,19
14105,6271,KL6271,KLM6271,Hartsfield-jackson Atlanta International,S,A29,4,,2021-02-26T18:39:00+00:00,2021-02-26T18:39:00+00:00,2021-02-26T18:25:00+00:00,2021-02-26T18:25:00+00:00,2021-02-26T18:25:00+00:00,ARRIVAL,,19
14106,2579,VS2579,VIR2579,Hartsfield-jackson Atlanta International,S,A29,4,,2021-02-26T18:39:00+00:00,2021-02-26T18:39:00+00:00,2021-02-26T18:25:00+00:00,2021-02-26T18:25:00+00:00,2021-02-26T18:25:00+00:00,ARRIVAL,,19
14107,464,DL464,DAL464,Hartsfield-jackson Atlanta International,S,A29,4,,2021-02-26T18:39:00+00:00,2021-02-26T18:39:00+00:00,2021-02-26T18:25:00+00:00,2021-02-26T18:25:00+00:00,2021-02-26T18:25:00+00:00,ARRIVAL,,19
14108,1450,DL1450,DAL1450,Hartsfield-jackson Atlanta International,S,B17,7,7.0,2021-02-26T16:20:00+00:00,2021-02-26T16:20:00+00:00,2021-02-26T16:27:00+00:00,2021-02-26T16:27:00+00:00,2021-02-26T16:27:00+00:00,ARRIVAL,,19
14109,2246,WN2246,SWA2246,Hartsfield-jackson Atlanta International,S,C10,,,2021-02-26T14:05:00+00:00,2021-02-26T14:05:00+00:00,2021-02-26T13:51:00+00:00,2021-02-26T13:51:00+00:00,2021-02-26T13:51:00+00:00,ARRIVAL,,19
14110,2329,AF2329,AFR2329,Hartsfield-jackson Atlanta International,S,A17,5,,2021-02-26T16:39:00+00:00,2021-02-26T16:39:00+00:00,2021-02-26T16:14:00+00:00,2021-02-26T16:14:00+00:00,2021-02-26T16:14:00+00:00,ARRIVAL,,19
14111,5595,AM5595,AMX5595,Hartsfield-jackson Atlanta International,S,A17,5,,2021-02-26T16:39:00+00:00,2021-02-26T16:39:00+00:00,2021-02-26T16:14:00+00:00,2021-02-26T16:14:00+00:00,2021-02-26T16:14:00+00:00,ARRIVAL,,19
14112,1761,VS1761,VIR1761,Hartsfield-jackson Atlanta International,S,A17,5,,2021-02-26T16:39:00+00:00,2021-02-26T16:39:00+00:00,2021-02-26T16:14:00+00:00,2021-02-26T16:14:00+00:00,2021-02-26T16:14:00+00:00,ARRIVAL,,19
14113,1310,DL1310,DAL1310,Hartsfield-jackson Atlanta International,S,A7,5,,2021-02-26T20:09:00+00:00,2021-02-26T20:09:00+00:00,2021-02-26T19:42:00+00:00,2021-02-26T19:42:00+00:00,2021-02-26T19:42:00+00:00,ARRIVAL,,19
14114,2574,DL2574,DAL2574,Hartsfield-jackson Atlanta International,S,A25,4,,2021-02-26T11:34:00+00:00,2021-02-26T11:34:00+00:00,2021-02-26T11:14:00+00:00,2021-02-26T11:14:00+00:00,2021-02-26T11:14:00+00:00,ARRIVAL,,19
14115,2661,AF2661,AFR2661,Hartsfield-jackson Atlanta International,S,A17,5,,2021-02-26T14:05:00+00:00,2021-02-26T14:05:00+00:00,2021-02-26T13:41:00+00:00,2021-02-26T13:41:00+00:00,2021-02-26T13:41:00+00:00,ARRIVAL,,19
14116,5763,KL5763,KLM5763,Hartsfield-jackson Atlanta International,S,A17,5,,2021-02-26T14:05:00+00:00,2021-02-26T14:05:00+00:00,2021-02-26T13:41:00+00:00,2021-02-26T13:41:00+00:00,2021-02-26T13:41:00+00:00,ARRIVAL,,19
14117,5294,VS5294,VIR5294,Hartsfield-jackson Atlanta International,S,A17,5,,2021-02-26T14:05:00+00:00,2021-02-26T14:05:00+00:00,2021-02-26T13:41:00+00:00,2021-02-26T13:41:00+00:00,2021-02-26T13:41:00+00:00,ARRIVAL,,19
14118,820,DL820,DAL820,Hartsfield-jackson Atlanta International,S,A17,5,,2021-02-26T14:05:00+00:00,2021-02-26T14:05:00+00:00,2021-02-26T13:41:00+00:00,2021-02-26T13:41:00+00:00,2021-02-26T13:41:00+00:00,ARRIVAL,,19
14119,2167,HA2167,HAL2167,Hartsfield-jackson Atlanta International,N,E2,,3.0,2021-02-26T12:44:00+00:00,2021-02-26T12:44:00+00:00,2021-02-26T12:38:00+00:00,2021-02-26T12:38:00+00:00,2021-02-26T12:38:00+00:00,ARRIVAL,,19
14120,4251,TP4251,TAP4251,Hartsfield-jackson Atlanta International,N,E2,,3.0,2021-02-26T12:44:00+00:00,2021-02-26T12:44:00+00:00,2021-02-26T12:38:00+00:00,2021-02-26T12:38:00+00:00,2021-02-26T12:38:00+00:00,ARRIVAL,,19
14121,9257,AA9257,AAL9257,Hartsfield-jackson Atlanta International,N,E2,,3.0,2021-02-26T12:44:00+00:00,2021-02-26T12:44:00+00:00,2021-02-26T12:38:00+00:00,2021-02-26T12:38:00+00:00,2021-02-26T12:38:00+00:00,ARRIVAL,,19
14122,697,B6697,JBU697,Hartsfield-jackson Atlanta International,N,E2,,3.0,2021-02-26T12:44:00+00:00,2021-02-26T12:44:00+00:00,2021-02-26T12:38:00+00:00,2021-02-26T12:38:00+00:00,2021-02-26T12:38:00+00:00,ARRIVAL,,19
14123,3720,AM3720,AMX3720,Hartsfield-jackson Atlanta International,S,B16,5,3.0,2021-02-26T11:15:00+00:00,2021-02-26T11:15:00+00:00,2021-02-26T11:18:00+00:00,2021-02-26T11:18:00+00:00,2021-02-26T11:18:00+00:00,ARRIVAL,,19
14124,6443,KL6443,KLM6443,Hartsfield-jackson Atlanta International,S,B16,5,3.0,2021-02-26T11:15:00+00:00,2021-02-26T11:15:00+00:00,2021-02-26T11:18:00+00:00,2021-02-26T11:18:00+00:00,2021-02-26T11:18:00+00:00,ARRIVAL,,19
14125,1363,DL1363,DAL1363,Hartsfield-jackson Atlanta International,S,B16,5,3.0,2021-02-26T11:15:00+00:00,2021-02-26T11:15:00+00:00,2021-02-26T11:18:00+00:00,2021-02-26T11:18:00+00:00,2021-02-26T11:18:00+00:00,ARRIVAL,,19
14126,1159,DL1159,DAL1159,Hartsfield-jackson Atlanta International,S,A7,5,,2021-02-26T11:24:00+00:00,2021-02-26T11:24:00+00:00,2021-02-26T11:17:00+00:00,2021-02-26T11:17:00+00:00,2021-02-26T11:17:00+00:00,ARRIVAL,,19
14127,6061,AS6061,ASA6061,Hartsfield-jackson Atlanta International,N,T10,9,,2021-02-26T11:45:00+00:00,2021-02-26T11:45:00+00:00,2021-02-26T11:17:00+00:00,2021-02-26T11:17:00+00:00,2021-02-26T11:17:00+00:00,ARRIVAL,,19
14128,6049,G36049,GLO6049,Hartsfield-jackson Atlanta International,N,T10,9,,2021-02-26T11:45:00+00:00,2021-02-26T11:45:00+00:00,2021-02-26T11:17:00+00:00,2021-02-26T11:17:00+00:00,2021-02-26T11:17:00+00:00,ARRIVAL,,19
14129,4321,QF4321,QFA4321,Hartsfield-jackson Atlanta International,N,T10,9,,2021-02-26T11:45:00+00:00,2021-02-26T11:45:00+00:00,2021-02-26T11:17:00+00:00,2021-02-26T11:17:00+00:00,2021-02-26T11:17:00+00:00,ARRIVAL,,19
